DATE;GTIN 13;Store;Sales;;
23/12/2023;139550;Store 16;49;;
23/12/2023;139552;Store 3;18;;
23/12/2023;139562;Store 4;185;;
23/12/2023;139781;Store 6;83;;
23/12/2023;139631;Store 1;38;;
23/12/2023;139682;Store 15;101;;
23/12/2023;139878;Store 7;898;;
23/12/2023;139882;Store 7;27;;
23/12/2023;139418;Store 5;144;;
23/12/2023;139651;Store 11;11;;
23/12/2023;139563;Store 8;49;;
23/12/2023;139520;Store 2;31;;
23/12/2023;139778;Store 15;71;;
23/12/2023;139732;Store 5;83;;
23/12/2023;139783;Store 9;34;;
23/12/2023;139943;Store 12;36;;
23/12/2023;139884;Store 10;91;;
23/12/2023;139866;Store 1;150;;
23/12/2023;139445;Store 7;96;;
23/12/2023;139459;Store 14;141;;
23/12/2023;139942;Store 9;109;;
23/12/2023;139928;Store 14;8;;
23/12/2023;139605;Store 12;31;;
23/12/2023;139764;Store 8;20;;
23/12/2023;139659;Store 13;31;;
24/12/2023;139451;Store 13;19;;
24/12/2023;139839;Store 13;86;;
24/12/2023;139579;Store 11;25;;
24/12/2023;139792;Store 12;219;;
24/12/2023;139596;Store 9;38;;
24/12/2023;139808;Store 16;89;;
24/12/2023;139623;Store 10;2;;
24/12/2023;139840;Store 3;294;;
24/12/2023;139834;Store 13;12;;
24/12/2023;139800;Store 16;52;;
24/12/2023;139574;Store 9;66;;
24/12/2023;139408;Store 3;5;;
24/12/2023;139768;Store 2;2;;
24/12/2023;139613;Store 14;32;;
24/12/2023;139814;Store 11;163;;
24/12/2023;139883;Store 6;17;;
24/12/2023;139573;Store 14;31;;
24/12/2023;139848;Store 2;191;;
24/12/2023;139846;Store 4;35;;
24/12/2023;139841;Store 6;23;;
24/12/2023;139570;Store 2;35;;
24/12/2023;139881;Store 5;11;;
24/12/2023;139809;Store 12;25;;
24/12/2023;139830;Store 5;10;;
24/12/2023;139728;Store 4;3;;
24/12/2023;139757;Store 9;204;;
24/12/2023;139558;Store 11;84;;
24/12/2023;139871;Store 2;67;;
24/12/2023;139778;Store 2;33;;
24/12/2023;139822;Store 15;25;;
24/12/2023;139471;Store 16;13;;
24/12/2023;139409;Store 9;2;;
24/12/2023;139820;Store 11;95;;
24/12/2023;139718;Store 4;180;;
24/12/2023;139510;Store 15;88;;
24/12/2023;139883;Store 11;167;;
24/12/2023;139570;Store 4;9;;
24/12/2023;139801;Store 4;10;;
24/12/2023;139409;Store 4;16;;
24/12/2023;139764;Store 13;15;;
24/12/2023;139584;Store 12;22;;
24/12/2023;139619;Store 2;156;;
24/12/2023;139914;Store 10;22;;
24/12/2023;139624;Store 6;13;;
24/12/2023;139634;Store 14;14;;
24/12/2023;139847;Store 3;46;;
24/12/2023;139922;Store 8;8;;
24/12/2023;139901;Store 4;35;;
24/12/2023;139460;Store 1;2;;
24/12/2023;139556;Store 6;152;;
24/12/2023;139836;Store 15;2;;
24/12/2023;139400;Store 2;47;;
24/12/2023;139423;Store 6;11;;
25/12/2023;139716;Store 4;28;;
25/12/2023;139913;Store 1;16;;
25/12/2023;139465;Store 9;172;;
25/12/2023;139894;Store 3;59;;
25/12/2023;139911;Store 14;54;;
25/12/2023;139846;Store 14;29;;
25/12/2023;139601;Store 14;19;;
25/12/2023;139803;Store 16;11;;
25/12/2023;139524;Store 1;39;;
25/12/2023;139575;Store 16;133;;
25/12/2023;139710;Store 5;26;;
25/12/2023;139901;Store 1;20;;
25/12/2023;139875;Store 3;18;;
25/12/2023;139931;Store 10;18;;
25/12/2023;139922;Store 9;32;;
25/12/2023;139503;Store 1;48;;
25/12/2023;139616;Store 6;181;;
25/12/2023;139924;Store 16;21;;
25/12/2023;139811;Store 2;83;;
25/12/2023;139767;Store 1;39;;
25/12/2023;139442;Store 4;130;;
25/12/2023;139562;Store 14;24;;
25/12/2023;139575;Store 1;23;;
25/12/2023;139855;Store 15;186;;
25/12/2023;139896;Store 3;34;;
25/12/2023;139910;Store 15;38;;
25/12/2023;139866;Store 12;143;;
25/12/2023;139654;Store 13;37;;
25/12/2023;139679;Store 15;21;;
25/12/2023;139438;Store 12;167;;
25/12/2023;139929;Store 16;38;;
25/12/2023;139871;Store 13;51;;
26/12/2023;139900;Store 1;19;;
26/12/2023;139562;Store 5;3;;
26/12/2023;139625;Store 1;65;;
26/12/2023;139904;Store 16;23;;
26/12/2023;139414;Store 8;3;;
26/12/2023;139799;Store 5;1;;
26/12/2023;139778;Store 11;49;;
26/12/2023;139443;Store 16;122;;
26/12/2023;139533;Store 9;51;;
26/12/2023;139514;Store 7;45;;
26/12/2023;139742;Store 8;63;;
26/12/2023;139901;Store 16;82;;
26/12/2023;139608;Store 12;20;;
26/12/2023;139800;Store 12;24;;
26/12/2023;139421;Store 13;98;;
26/12/2023;139916;Store 5;9;;
26/12/2023;139873;Store 6;31;;
26/12/2023;139756;Store 11;193;;
26/12/2023;139817;Store 10;22;;
26/12/2023;139570;Store 12;90;;
26/12/2023;139912;Store 15;193;;
26/12/2023;139664;Store 2;53;;
26/12/2023;139587;Store 14;26;;
26/12/2023;139833;Store 11;461;;
26/12/2023;139663;Store 12;20;;
26/12/2023;139571;Store 7;131;;
26/12/2023;139460;Store 9;18;;
26/12/2023;139868;Store 12;55;;
26/12/2023;139942;Store 9;11;;
26/12/2023;139458;Store 1;124;;
26/12/2023;139894;Store 14;503;;
26/12/2023;139521;Store 2;160;;
26/12/2023;139680;Store 11;234;;
26/12/2023;139452;Store 10;37;;
26/12/2023;139796;Store 9;54;;
27/12/2023;139497;Store 14;654;;
27/12/2023;139805;Store 12;147;;
27/12/2023;139632;Store 2;2;;
27/12/2023;139614;Store 16;106;;
27/12/2023;139765;Store 7;66;;
27/12/2023;139455;Store 6;7;;
27/12/2023;139822;Store 11;59;;
27/12/2023;139452;Store 5;135;;
27/12/2023;139848;Store 16;495;;
27/12/2023;139843;Store 15;643;;
27/12/2023;139930;Store 9;77;;
27/12/2023;139760;Store 9;77;;
27/12/2023;139873;Store 4;76;;
27/12/2023;139839;Store 16;47;;
27/12/2023;139883;Store 10;170;;
27/12/2023;139764;Store 16;24;;
27/12/2023;139542;Store 16;21;;
27/12/2023;139889;Store 12;15;;
27/12/2023;139515;Store 16;15;;
27/12/2023;139734;Store 10;14;;
27/12/2023;139760;Store 3;15;;
27/12/2023;139827;Store 11;1088;;
27/12/2023;139528;Store 5;17;;
27/12/2023;139868;Store 11;45;;
27/12/2023;139596;Store 9;21;;
27/12/2023;139672;Store 6;47;;
27/12/2023;139906;Store 9;19;;
27/12/2023;139430;Store 11;5;;
27/12/2023;139753;Store 16;340;;
27/12/2023;139721;Store 4;47;;
27/12/2023;139624;Store 14;63;;
27/12/2023;139622;Store 16;82;;
27/12/2023;139617;Store 15;1140;;
27/12/2023;139586;Store 8;34;;
28/12/2023;139873;Store 15;292;;
28/12/2023;139803;Store 1;140;;
28/12/2023;139782;Store 5;13;;
28/12/2023;139815;Store 8;34;;
28/12/2023;139418;Store 5;164;;
28/12/2023;139621;Store 10;17;;
28/12/2023;139725;Store 12;61;;
28/12/2023;139579;Store 15;20;;
28/12/2023;139759;Store 1;17;;
28/12/2023;139522;Store 6;8;;
28/12/2023;139675;Store 6;166;;
28/12/2023;139862;Store 13;109;;
28/12/2023;139547;Store 11;1;;
28/12/2023;139839;Store 16;51;;
28/12/2023;139522;Store 5;19;;
28/12/2023;139791;Store 15;104;;
28/12/2023;139721;Store 6;56;;
28/12/2023;139844;Store 14;58;;
28/12/2023;139812;Store 11;16;;
28/12/2023;139632;Store 7;27;;
28/12/2023;139924;Store 8;38;;
28/12/2023;139479;Store 14;18;;
28/12/2023;139530;Store 13;86;;
28/12/2023;139752;Store 16;115;;
28/12/2023;139619;Store 15;25;;
28/12/2023;139669;Store 10;43;;
28/12/2023;139491;Store 14;15;;
28/12/2023;139745;Store 10;13;;
28/12/2023;139615;Store 9;2;;
28/12/2023;139528;Store 11;18;;
28/12/2023;139501;Store 11;7;;
28/12/2023;139573;Store 4;142;;
28/12/2023;139812;Store 5;33;;
28/12/2023;139654;Store 4;29;;
28/12/2023;139434;Store 1;4;;
28/12/2023;139775;Store 8;102;;
28/12/2023;139430;Store 2;1077;;
28/12/2023;139559;Store 8;37;;
28/12/2023;139672;Store 9;35;;
29/12/2023;139776;Store 9;302;;
29/12/2023;139460;Store 1;265;;
29/12/2023;139823;Store 6;85;;
29/12/2023;139459;Store 4;41;;
29/12/2023;139614;Store 2;418;;
29/12/2023;139403;Store 10;220;;
29/12/2023;139674;Store 12;3;;
29/12/2023;139867;Store 16;20;;
29/12/2023;139583;Store 9;39;;
29/12/2023;139937;Store 2;203;;
29/12/2023;139496;Store 7;80;;
29/12/2023;139884;Store 7;51;;
29/12/2023;139470;Store 8;15;;
29/12/2023;139585;Store 9;8;;
29/12/2023;139717;Store 9;3;;
29/12/2023;139824;Store 13;93;;
29/12/2023;139470;Store 3;111;;
29/12/2023;139828;Store 14;114;;
29/12/2023;139787;Store 15;31;;
29/12/2023;139810;Store 11;2;;
29/12/2023;139637;Store 1;22;;
29/12/2023;139791;Store 14;150;;
29/12/2023;139664;Store 2;177;;
29/12/2023;139917;Store 1;6;;
29/12/2023;139911;Store 13;61;;
29/12/2023;139801;Store 9;18;;
29/12/2023;139534;Store 15;20;;
29/12/2023;139912;Store 16;6;;
29/12/2023;139499;Store 11;59;;
29/12/2023;139434;Store 16;64;;
29/12/2023;139463;Store 7;10;;
29/12/2023;139444;Store 3;114;;
29/12/2023;139681;Store 8;983;;
29/12/2023;139651;Store 4;32;;
30/12/2023;139908;Store 16;60;;
30/12/2023;139915;Store 11;2;;
30/12/2023;139787;Store 8;46;;
30/12/2023;139542;Store 4;16;;
30/12/2023;139430;Store 2;888;;
30/12/2023;139669;Store 11;230;;
30/12/2023;139666;Store 10;1;;
30/12/2023;139856;Store 12;75;;
30/12/2023;139852;Store 10;72;;
30/12/2023;139495;Store 15;56;;
30/12/2023;139710;Store 16;242;;
30/12/2023;139550;Store 13;47;;
30/12/2023;139726;Store 12;5;;
30/12/2023;139455;Store 16;19;;
30/12/2023;139900;Store 13;121;;
30/12/2023;139484;Store 12;275;;
30/12/2023;139792;Store 7;37;;
30/12/2023;139539;Store 8;84;;
30/12/2023;139511;Store 6;2;;
30/12/2023;139785;Store 6;45;;
30/12/2023;139746;Store 2;5;;
30/12/2023;139647;Store 1;74;;
30/12/2023;139496;Store 12;121;;
30/12/2023;139678;Store 10;1;;
30/12/2023;139446;Store 3;55;;
30/12/2023;139502;Store 12;2;;
30/12/2023;139752;Store 11;68;;
30/12/2023;139458;Store 6;1817;;
30/12/2023;139923;Store 7;335;;
30/12/2023;139447;Store 2;34;;
30/12/2023;139420;Store 4;20;;
30/12/2023;139420;Store 6;162;;
30/12/2023;139914;Store 10;185;;
30/12/2023;139558;Store 13;57;;
30/12/2023;139806;Store 1;5;;
30/12/2023;139843;Store 7;55;;
30/12/2023;139901;Store 12;9;;
30/12/2023;139881;Store 16;35;;
30/12/2023;139923;Store 4;83;;
30/12/2023;139679;Store 9;32;;
30/12/2023;139565;Store 3;29;;
30/12/2023;139686;Store 14;14;;
30/12/2023;139753;Store 4;68;;
30/12/2023;139793;Store 7;1;;
30/12/2023;139916;Store 3;263;;
31/12/2023;139775;Store 13;134;;
31/12/2023;139671;Store 15;41;;
31/12/2023;139738;Store 6;198;;
31/12/2023;139631;Store 1;14;;
31/12/2023;139604;Store 10;33;;
31/12/2023;139866;Store 5;13;;
31/12/2023;139884;Store 11;353;;
31/12/2023;139835;Store 7;153;;
31/12/2023;139701;Store 6;3;;
31/12/2023;139770;Store 10;52;;
31/12/2023;139834;Store 1;48;;
31/12/2023;139443;Store 4;22;;
31/12/2023;139687;Store 13;19;;
31/12/2023;139710;Store 14;164;;
31/12/2023;139540;Store 15;71;;
31/12/2023;139905;Store 1;33;;
31/12/2023;139758;Store 15;50;;
31/12/2023;139699;Store 16;38;;
31/12/2023;139842;Store 1;129;;
31/12/2023;139729;Store 16;62;;
31/12/2023;139876;Store 9;60;;
31/12/2023;139414;Store 5;17;;
31/12/2023;139849;Store 14;46;;
31/12/2023;139780;Store 3;118;;
31/12/2023;139660;Store 5;687;;
31/12/2023;139906;Store 3;135;;
31/12/2023;139538;Store 1;83;;
31/12/2023;139854;Store 4;55;;
31/12/2023;139399;Store 4;18;;
01/01/2024;139552;Store 10;13;;
01/01/2024;139543;Store 4;114;;
01/01/2024;139505;Store 2;70;;
01/01/2024;139686;Store 10;16;;
01/01/2024;139491;Store 9;7;;
01/01/2024;139843;Store 12;396;;
01/01/2024;139898;Store 8;42;;
01/01/2024;139890;Store 16;47;;
01/01/2024;139703;Store 3;25;;
01/01/2024;139817;Store 2;2;;
01/01/2024;139593;Store 11;183;;
01/01/2024;139920;Store 12;1;;
01/01/2024;139765;Store 9;10;;
01/01/2024;139515;Store 16;45;;
01/01/2024;139628;Store 3;9;;
01/01/2024;139548;Store 2;403;;
01/01/2024;139475;Store 11;1;;
01/01/2024;139611;Store 12;97;;
01/01/2024;139917;Store 11;3;;
01/01/2024;139501;Store 15;1;;
01/01/2024;139865;Store 13;802;;
01/01/2024;139626;Store 10;28;;
01/01/2024;139870;Store 1;43;;
01/01/2024;139691;Store 9;17;;
01/01/2024;139701;Store 4;74;;
01/01/2024;139586;Store 3;44;;
01/01/2024;139809;Store 3;32;;
01/01/2024;139466;Store 10;211;;
01/01/2024;139720;Store 5;26;;
01/01/2024;139636;Store 7;29;;
01/01/2024;139679;Store 10;35;;
01/01/2024;139455;Store 12;39;;
01/01/2024;139633;Store 7;27;;
01/01/2024;139518;Store 1;8;;
01/01/2024;139449;Store 8;660;;
01/01/2024;139779;Store 7;11;;
02/01/2024;139685;Store 10;0;;
02/01/2024;139922;Store 5;264;;
02/01/2024;139686;Store 11;8;;
02/01/2024;139837;Store 5;31;;
02/01/2024;139440;Store 13;281;;
02/01/2024;139779;Store 6;306;;
02/01/2024;139533;Store 7;1;;
02/01/2024;139830;Store 14;3;;
02/01/2024;139923;Store 8;98;;
02/01/2024;139768;Store 10;44;;
02/01/2024;139819;Store 16;55;;
02/01/2024;139645;Store 5;12;;
02/01/2024;139636;Store 12;42;;
02/01/2024;139870;Store 7;125;;
02/01/2024;139426;Store 16;24;;
02/01/2024;139881;Store 15;46;;
02/01/2024;139791;Store 3;39;;
02/01/2024;139916;Store 5;210;;
02/01/2024;139552;Store 13;46;;
02/01/2024;139477;Store 1;105;;
02/01/2024;139656;Store 14;5;;
02/01/2024;139431;Store 10;375;;
02/01/2024;139466;Store 7;255;;
02/01/2024;139425;Store 4;51;;
02/01/2024;139697;Store 8;415;;
02/01/2024;139430;Store 6;73;;
02/01/2024;139465;Store 12;21;;
02/01/2024;139520;Store 15;6;;
02/01/2024;139840;Store 6;36;;
02/01/2024;139661;Store 5;102;;
02/01/2024;139730;Store 2;88;;
02/01/2024;139620;Store 1;3;;
02/01/2024;139436;Store 9;5;;
02/01/2024;139772;Store 14;21;;
02/01/2024;139849;Store 10;80;;
02/01/2024;139749;Store 1;736;;
02/01/2024;139636;Store 14;235;;
02/01/2024;139614;Store 2;91;;
03/01/2024;139626;Store 5;21;;
03/01/2024;139695;Store 2;711;;
03/01/2024;139666;Store 14;10;;
03/01/2024;139716;Store 2;10;;
03/01/2024;139803;Store 1;67;;
03/01/2024;139929;Store 14;39;;
03/01/2024;139685;Store 16;70;;
03/01/2024;139633;Store 9;16;;
03/01/2024;139556;Store 9;1;;
03/01/2024;139454;Store 7;106;;
03/01/2024;139561;Store 13;19;;
03/01/2024;139734;Store 12;92;;
03/01/2024;139866;Store 3;26;;
03/01/2024;139406;Store 4;78;;
03/01/2024;139869;Store 5;2;;
03/01/2024;139590;Store 4;79;;
03/01/2024;139520;Store 9;256;;
03/01/2024;139824;Store 15;471;;
03/01/2024;139497;Store 3;52;;
03/01/2024;139886;Store 5;1;;
03/01/2024;139591;Store 3;9;;
03/01/2024;139761;Store 14;13;;
03/01/2024;139679;Store 3;54;;
03/01/2024;139705;Store 8;182;;
03/01/2024;139609;Store 14;1118;;
03/01/2024;139728;Store 8;3;;
03/01/2024;139765;Store 7;134;;
03/01/2024;139413;Store 1;3;;
03/01/2024;139593;Store 4;339;;
03/01/2024;139604;Store 9;83;;
03/01/2024;139519;Store 6;36;;
03/01/2024;139408;Store 12;667;;
03/01/2024;139533;Store 2;18;;
03/01/2024;139567;Store 2;600;;
03/01/2024;139912;Store 14;41;;
03/01/2024;139582;Store 6;70;;
03/01/2024;139630;Store 13;1;;
03/01/2024;139797;Store 2;83;;
03/01/2024;139927;Store 7;41;;
03/01/2024;139669;Store 13;185;;
03/01/2024;139669;Store 15;87;;
04/01/2024;139713;Store 4;95;;
04/01/2024;139731;Store 16;18;;
04/01/2024;139906;Store 10;1004;;
04/01/2024;139880;Store 4;21;;
04/01/2024;139677;Store 11;34;;
04/01/2024;139687;Store 14;45;;
04/01/2024;139441;Store 9;119;;
04/01/2024;139674;Store 14;311;;
04/01/2024;139924;Store 8;46;;
04/01/2024;139602;Store 3;4;;
04/01/2024;139432;Store 16;254;;
04/01/2024;139853;Store 12;116;;
04/01/2024;139574;Store 3;1;;
04/01/2024;139822;Store 7;15;;
04/01/2024;139420;Store 15;152;;
04/01/2024;139688;Store 4;27;;
04/01/2024;139626;Store 1;40;;
04/01/2024;139592;Store 14;102;;
04/01/2024;139514;Store 2;4;;
04/01/2024;139675;Store 16;287;;
04/01/2024;139488;Store 7;7;;
04/01/2024;139690;Store 8;63;;
04/01/2024;139751;Store 14;33;;
04/01/2024;139419;Store 12;21;;
04/01/2024;139561;Store 5;126;;
04/01/2024;139860;Store 12;8;;
04/01/2024;139585;Store 3;40;;
04/01/2024;139612;Store 3;142;;
04/01/2024;139659;Store 16;75;;
04/01/2024;139447;Store 3;80;;
04/01/2024;139690;Store 4;131;;
04/01/2024;139449;Store 8;40;;
04/01/2024;139790;Store 6;37;;
04/01/2024;139932;Store 9;14;;
04/01/2024;139638;Store 6;49;;
04/01/2024;139567;Store 14;264;;
04/01/2024;139700;Store 13;51;;
04/01/2024;139772;Store 5;855;;
04/01/2024;139861;Store 6;34;;
04/01/2024;139731;Store 6;7;;
04/01/2024;139808;Store 12;2;;
04/01/2024;139892;Store 8;144;;
05/01/2024;139521;Store 9;24;;
05/01/2024;139861;Store 16;3;;
05/01/2024;139920;Store 6;56;;
05/01/2024;139706;Store 8;412;;
05/01/2024;139491;Store 3;782;;
05/01/2024;139924;Store 2;51;;
05/01/2024;139747;Store 11;47;;
05/01/2024;139580;Store 4;67;;
05/01/2024;139916;Store 12;83;;
05/01/2024;139808;Store 16;133;;
05/01/2024;139907;Store 12;34;;
05/01/2024;139798;Store 1;12;;
05/01/2024;139441;Store 6;125;;
05/01/2024;139627;Store 2;88;;
05/01/2024;139552;Store 13;141;;
05/01/2024;139680;Store 8;1;;
05/01/2024;139508;Store 3;25;;
05/01/2024;139561;Store 13;148;;
05/01/2024;139544;Store 11;14;;
05/01/2024;139578;Store 1;258;;
05/01/2024;139868;Store 8;3;;
05/01/2024;139729;Store 11;23;;
05/01/2024;139662;Store 13;20;;
05/01/2024;139911;Store 14;374;;
05/01/2024;139869;Store 16;5;;
05/01/2024;139869;Store 3;55;;
05/01/2024;139597;Store 11;101;;
05/01/2024;139761;Store 9;117;;
05/01/2024;139464;Store 14;8;;
05/01/2024;139827;Store 2;3;;
05/01/2024;139648;Store 11;56;;
05/01/2024;139917;Store 11;484;;
05/01/2024;139842;Store 12;4;;
05/01/2024;139488;Store 16;3;;
05/01/2024;139871;Store 1;1;;
05/01/2024;139608;Store 15;328;;
05/01/2024;139685;Store 3;41;;
05/01/2024;139833;Store 1;11;;
05/01/2024;139937;Store 16;10;;
05/01/2024;139902;Store 8;31;;
05/01/2024;139466;Store 15;184;;
05/01/2024;139925;Store 5;36;;
05/01/2024;139574;Store 8;4;;
05/01/2024;139824;Store 13;10;;
05/01/2024;139838;Store 4;188;;
06/01/2024;139558;Store 5;5;;
06/01/2024;139673;Store 14;17;;
06/01/2024;139508;Store 8;13;;
06/01/2024;139835;Store 16;2;;
06/01/2024;139557;Store 6;2;;
06/01/2024;139680;Store 12;2;;
06/01/2024;139683;Store 2;79;;
06/01/2024;139834;Store 2;15;;
06/01/2024;139674;Store 12;29;;
06/01/2024;139506;Store 11;1;;
06/01/2024;139538;Store 13;59;;
06/01/2024;139407;Store 1;13;;
06/01/2024;139554;Store 8;16;;
06/01/2024;139711;Store 5;20;;
06/01/2024;139783;Store 16;75;;
06/01/2024;139927;Store 4;83;;
06/01/2024;139515;Store 1;9;;
06/01/2024;139605;Store 5;23;;
06/01/2024;139705;Store 14;24;;
06/01/2024;139574;Store 6;36;;
06/01/2024;139557;Store 3;110;;
06/01/2024;139761;Store 11;10;;
06/01/2024;139715;Store 11;21;;
06/01/2024;139745;Store 4;83;;
06/01/2024;139648;Store 14;160;;
06/01/2024;139736;Store 6;32;;
06/01/2024;139892;Store 10;89;;
06/01/2024;139685;Store 10;34;;
06/01/2024;139491;Store 5;11;;
06/01/2024;139720;Store 11;1;;
06/01/2024;139729;Store 16;1;;
06/01/2024;139648;Store 10;362;;
06/01/2024;139804;Store 15;16;;
06/01/2024;139940;Store 5;158;;
06/01/2024;139772;Store 15;93;;
06/01/2024;139506;Store 1;103;;
06/01/2024;139624;Store 13;40;;
06/01/2024;139690;Store 9;13;;
06/01/2024;139458;Store 14;144;;
06/01/2024;139920;Store 1;331;;
06/01/2024;139836;Store 3;35;;
06/01/2024;139825;Store 2;23;;
06/01/2024;139498;Store 12;27;;
06/01/2024;139592;Store 1;109;;
07/01/2024;139749;Store 9;71;;
07/01/2024;139580;Store 13;7;;
07/01/2024;139457;Store 14;337;;
07/01/2024;139828;Store 4;-1;;
07/01/2024;139809;Store 9;81;;
07/01/2024;139942;Store 11;733;;
07/01/2024;139652;Store 12;9;;
07/01/2024;139516;Store 8;25;;
07/01/2024;139718;Store 15;12;;
07/01/2024;139671;Store 10;17;;
07/01/2024;139502;Store 4;78;;
07/01/2024;139552;Store 12;1;;
07/01/2024;139903;Store 3;45;;
07/01/2024;139567;Store 9;41;;
07/01/2024;139483;Store 11;131;;
07/01/2024;139411;Store 1;99;;
07/01/2024;139504;Store 3;81;;
07/01/2024;139797;Store 10;12;;
07/01/2024;139812;Store 2;33;;
07/01/2024;139554;Store 12;8;;
07/01/2024;139868;Store 11;3;;
07/01/2024;139700;Store 5;76;;
07/01/2024;139764;Store 11;546;;
07/01/2024;139913;Store 5;80;;
07/01/2024;139732;Store 4;6;;
07/01/2024;139893;Store 2;35;;
07/01/2024;139666;Store 16;18;;
07/01/2024;139870;Store 12;9;;
07/01/2024;139455;Store 5;3;;
07/01/2024;139755;Store 6;12;;
07/01/2024;139924;Store 14;91;;
07/01/2024;139528;Store 2;2;;
07/01/2024;139907;Store 14;38;;
07/01/2024;139936;Store 16;52;;
07/01/2024;139528;Store 10;37;;
07/01/2024;139780;Store 4;306;;
08/01/2024;139410;Store 1;373;;
08/01/2024;139752;Store 5;210;;
08/01/2024;139910;Store 4;1;;
08/01/2024;139543;Store 3;153;;
08/01/2024;139457;Store 12;69;;
08/01/2024;139635;Store 10;268;;
08/01/2024;139598;Store 8;7;;
08/01/2024;139607;Store 1;61;;
08/01/2024;139714;Store 16;320;;
08/01/2024;139400;Store 8;53;;
08/01/2024;139875;Store 2;76;;
08/01/2024;139640;Store 6;53;;
08/01/2024;139761;Store 10;43;;
08/01/2024;139879;Store 5;11;;
08/01/2024;139459;Store 13;15;;
08/01/2024;139564;Store 9;97;;
08/01/2024;139467;Store 9;47;;
08/01/2024;139746;Store 11;8;;
08/01/2024;139595;Store 12;510;;
08/01/2024;139684;Store 14;11;;
08/01/2024;139565;Store 16;14;;
08/01/2024;139727;Store 11;65;;
08/01/2024;139923;Store 8;69;;
08/01/2024;139412;Store 7;24;;
08/01/2024;139444;Store 5;1;;
08/01/2024;139420;Store 8;21;;
08/01/2024;139476;Store 6;27;;
08/01/2024;139679;Store 13;30;;
08/01/2024;139779;Store 6;19;;
08/01/2024;139495;Store 9;4;;
08/01/2024;139474;Store 11;66;;
08/01/2024;139413;Store 10;20;;
08/01/2024;139706;Store 2;16;;
08/01/2024;139752;Store 6;74;;
08/01/2024;139938;Store 9;31;;
08/01/2024;139734;Store 7;44;;
08/01/2024;139875;Store 11;7;;
08/01/2024;139595;Store 4;120;;
08/01/2024;139783;Store 13;84;;
08/01/2024;139602;Store 8;548;;
08/01/2024;139596;Store 1;16;;
