Order number;ETD Initial;ETD Updated;GTIN13;No BU;store number;Ordered Quantity;TEU;lat,long;no ship
16020;11/05/2023;;139610;1;Store 1;67;0;;CMA3532
16020;11/05/2023;;139702;1;Store 1;34;0;;CMA3532
16020;11/05/2023;;139577;1;Store 1;94;0;;CMA3532
16020;11/05/2023;;139478;1;Store 1;82;0;;CMA3532
16020;11/05/2023;;139340;1;Store 1;20;0;;CMA3532
16020;11/05/2023;;139345;1;Store 1;78;0;;CMA3532
16020;11/05/2023;;139876;1;Store 1;58;0;;CMA3532
16020;11/05/2023;;139341;1;Store 1;41;0;;CMA3532
16020;11/05/2023;;139933;1;Store 1;43;0;;CMA3532
16020;11/05/2023;;139675;1;Store 1;86;0;;CMA3532
16020;11/05/2023;;139500;1;Store 1;11;0;;CMA3532
16020;11/05/2023;;139894;1;Store 1;83;0;;CMA3532
16020;11/05/2023;;139479;1;Store 1;29;0;;CMA3532
16020;11/05/2023;;139499;1;Store 1;71;0;;CMA3532
16020;11/05/2023;;139441;1;Store 1;83;0;;CMA3532
16020;11/05/2023;;139853;1;Store 1;27;0;;CMA3532
16020;11/05/2023;;139550;1;Store 1;93;0;;CMA3532
16020;11/05/2023;;139611;1;Store 1;27;0;;CMA3532
16020;11/05/2023;;139389;1;Store 1;56;0;;CMA3532
16020;11/05/2023;;139449;1;Store 1;24;0;;CMA3532
16020;11/05/2023;;139312;1;Store 1;50;0;;CMA3532
16020;11/05/2023;;139319;1;Store 1;47;0;;CMA3532
16020;11/05/2023;;139802;1;Store 1;50;0;;CMA3532
16020;11/05/2023;;139791;1;Store 1;44;0;;CMA3532
16020;11/05/2023;;139570;1;Store 1;75;0;;CMA3532
16020;11/05/2023;;139860;1;Store 1;52;0;;CMA3532
16020;11/05/2023;;139356;1;Store 1;93;0;;CMA3532
16020;11/05/2023;;139360;1;Store 1;53;0;;CMA3532
16020;11/05/2023;;139496;1;Store 1;100;0;;CMA3532
16020;11/05/2023;;139497;1;Store 1;60;0;;CMA3532
16020;11/05/2023;;139608;1;Store 1;29;0;;CMA3532
16020;11/05/2023;;139588;1;Store 1;94;0;;CMA3532
16020;11/05/2023;;139816;1;Store 1;17;0;;CMA3532
16020;11/05/2023;;139487;1;Store 1;81;0;;CMA3532
16020;11/05/2023;;139822;1;Store 1;15;0;;CMA3532
16020;11/05/2023;;139391;1;Store 1;91;0;;CMA3532
16020;11/05/2023;;139443;1;Store 1;94;0;;CMA3532
10303;13/04/2023;13/04/2023;139822;1;Store 1;71;0.09138554216867469;;CMA3532
10303;13/04/2023;13/04/2023;139748;1;Store 1;88;0.1391566265060241;;CMA3532
10303;13/04/2023;13/04/2023;139401;1;Store 1;57;0.31710843373493974;;CMA3532
10303;13/04/2023;13/04/2023;139333;1;Store 1;11;1.2469879518072287;;CMA3532
10303;13/04/2023;13/04/2023;139302;1;Store 1;33;0.5790361445783132;;CMA3532
10303;13/04/2023;13/04/2023;139890;1;Store 1;92;0.3183734939759036;;CMA3532
10303;13/04/2023;13/04/2023;139349;1;Store 1;53;0.68144578313253;;CMA3532
10303;13/04/2023;13/04/2023;139839;1;Store 1;73;0.3535843373493976;;CMA3532
10303;13/04/2023;13/04/2023;139896;1;Store 1;57;0.1703614457831325;;CMA3532
10303;13/04/2023;13/04/2023;139377;1;Store 1;44;0.28409638554216865;;CMA3532
10303;13/04/2023;13/04/2023;139920;1;Store 1;14;0.28409638554216865;;CMA3532
10303;13/04/2023;13/04/2023;139921;1;Store 1;40;0.17204819277108432;;CMA3532
10303;13/04/2023;13/04/2023;139915;1;Store 1;37;0.16192771084337348;;CMA3532
10303;13/04/2023;13/04/2023;139706;1;Store 1;95;0.38963855421686744;;CMA3532
10303;13/04/2023;13/04/2023;139438;1;Store 1;54;0.33975903614457825;;CMA3532
10303;13/04/2023;13/04/2023;139595;1;Store 1;36;0.33334337349397586;;CMA3532
10303;13/04/2023;13/04/2023;139804;1;Store 1;82;0.09397590361445783;;CMA3532
15350;27/04/2023;27/04/2023;139704;1;Store 1;33;0.04457831325301204;;CMA3538
15350;27/04/2023;27/04/2023;139594;1;Store 1;33;0.09144578313253011;;CMA3538
15350;27/04/2023;27/04/2023;139535;1;Store 1;90;0.0594578313253012;;CMA3538
15350;27/04/2023;27/04/2023;139486;1;Store 1;32;0.2771084337349397;;CMA3538
15350;27/04/2023;27/04/2023;139818;1;Store 1;94;0.21713855421686745;;CMA3538
15350;27/04/2023;27/04/2023;139747;1;Store 1;73;0.12734939759036143;;CMA3538
15350;27/04/2023;27/04/2023;139455;1;Store 1;55;0.25554216867469876;;CMA3538
15350;27/04/2023;27/04/2023;139593;1;Store 1;70;0.11786144578313251;;CMA3538
15350;27/04/2023;27/04/2023;139935;1;Store 1;29;0.0327710843373494;;CMA3538
15350;27/04/2023;27/04/2023;139733;1;Store 1;30;0.08096385542168674;;CMA3538
15350;27/04/2023;27/04/2023;139731;1;Store 1;56;0.16987951807228913;;CMA3538
15350;27/04/2023;27/04/2023;139530;1;Store 1;53;0.14286144578313253;;CMA3538
12772;27/04/2023;;139385;1;Store 1;63;0;;CMA3534
12772;27/04/2023;;139886;1;Store 1;72;0;;CMA3534
12772;27/04/2023;;139748;1;Store 1;44;0;;CMA3534
12772;27/04/2023;;139395;1;Store 1;42;0;;CMA3534
12772;27/04/2023;;139434;1;Store 1;27;0;;CMA3534
12772;27/04/2023;;139432;1;Store 1;20;0;;CMA3534
12772;27/04/2023;;139844;1;Store 1;31;0;;CMA3534
12772;27/04/2023;;139339;1;Store 1;40;0;;CMA3534
12772;27/04/2023;;139885;1;Store 1;60;0;;CMA3534
12772;27/04/2023;;139337;1;Store 1;55;0;;CMA3534
12772;27/04/2023;;139546;1;Store 1;42;0;;CMA3534
12772;27/04/2023;;139517;1;Store 1;36;0;;CMA3534
12772;27/04/2023;;139369;1;Store 1;59;0;;CMA3534
12772;27/04/2023;;139482;1;Store 1;49;0;;CMA3534
12772;27/04/2023;;139626;1;Store 1;26;0;;CMA3534
12772;27/04/2023;;139359;1;Store 1;61;0;;CMA3534
12772;27/04/2023;;139926;1;Store 1;45;0;;CMA3534
12772;27/04/2023;;139720;1;Store 1;74;0;;CMA3534
12772;27/04/2023;;139940;1;Store 1;48;0;;CMA3534
12772;27/04/2023;;139801;1;Store 1;62;0;;CMA3534
12772;27/04/2023;;139943;1;Store 1;55;0;;CMA3534
12772;27/04/2023;;139491;1;Store 1;27;0;;CMA3534
12772;27/04/2023;;139548;1;Store 1;65;0;;CMA3534
12772;27/04/2023;;139907;1;Store 1;70;0;;CMA3534
12772;27/04/2023;;139850;1;Store 1;55;0;;CMA3534
12772;27/04/2023;;139485;1;Store 1;99;0;;CMA3534
12772;27/04/2023;;139883;1;Store 1;64;0;;CMA3534
12772;27/04/2023;;139459;1;Store 1;43;0;;CMA3534
12772;27/04/2023;;139893;1;Store 1;59;0;;CMA3534
12772;27/04/2023;;139710;1;Store 1;65;0;;CMA3534
12772;27/04/2023;;139595;1;Store 1;28;0;;CMA3534
12772;27/04/2023;;139342;1;Store 1;32;0;;CMA3534
12772;27/04/2023;;139463;1;Store 1;46;0;;CMA3534
12772;27/04/2023;;139813;1;Store 1;11;0;;CMA3534
12772;27/04/2023;;139762;1;Store 1;11;0;;CMA3534
12772;27/04/2023;;139734;1;Store 1;53;0;;CMA3534
12772;27/04/2023;;139341;1;Store 1;26;0;;CMA3534
12772;27/04/2023;;139617;1;Store 1;65;0;;CMA3534
12772;27/04/2023;;139766;1;Store 1;26;0;;CMA3534
12772;27/04/2023;;139819;1;Store 1;100;0;;CMA3534
12772;27/04/2023;;139340;1;Store 1;53;0;;CMA3534
12772;27/04/2023;;139518;1;Store 1;29;0;;CMA3534
12772;27/04/2023;;139549;1;Store 1;32;0;;CMA3534
12772;27/04/2023;;139364;1;Store 1;81;0;;CMA3534
12772;27/04/2023;;139933;1;Store 1;35;0;;CMA3534
12772;27/04/2023;;139464;1;Store 1;65;0;;CMA3534
12772;27/04/2023;;139862;1;Store 1;26;0;;CMA3534
12772;27/04/2023;;139394;1;Store 1;14;0;;CMA3534
12772;27/04/2023;;139662;1;Store 1;15;0;;CMA3534
12772;27/04/2023;;139307;1;Store 1;73;0;;CMA3534
12772;27/04/2023;;139755;1;Store 1;94;0;;CMA3534
12772;27/04/2023;;139625;1;Store 1;49;0;;CMA3534
12772;27/04/2023;;139655;1;Store 1;63;0;;CMA3534
12772;27/04/2023;;139399;1;Store 1;92;0;;CMA3534
12772;27/04/2023;;139715;1;Store 1;65;0;;CMA3534
12772;27/04/2023;;139818;1;Store 1;11;0;;CMA3534
12772;27/04/2023;;139764;1;Store 1;37;0;;CMA3534
12772;27/04/2023;;139567;1;Store 1;57;0;;CMA3534
12772;27/04/2023;;139319;1;Store 1;76;0;;CMA3534
12772;27/04/2023;;139920;1;Store 1;33;0;;CMA3534
12772;27/04/2023;;139471;1;Store 1;41;0;;CMA3534
12772;27/04/2023;;139349;1;Store 1;20;0;;CMA3534
12772;27/04/2023;;139731;1;Store 1;10;0;;CMA3534
12772;27/04/2023;;139936;1;Store 1;25;0;;CMA3534
12772;27/04/2023;;139834;1;Store 1;84;0;;CMA3534
12772;27/04/2023;;139879;1;Store 1;67;0;;CMA3534
12772;27/04/2023;;139648;1;Store 1;73;0;;CMA3534
12772;27/04/2023;;139769;1;Store 1;79;0;;CMA3534
12772;27/04/2023;;139619;1;Store 1;45;0;;CMA3534
12772;27/04/2023;;139319;1;Store 1;76;0;;CMA3534
12772;27/04/2023;;139314;1;Store 1;43;0;;CMA3534
12772;27/04/2023;;139830;1;Store 1;80;0;;CMA3534
12772;27/04/2023;;139882;1;Store 1;54;0;;CMA3534
12772;27/04/2023;;139557;1;Store 1;19;0;;CMA3534
12772;27/04/2023;;139461;1;Store 1;24;0;;CMA3534
12772;27/04/2023;;139828;1;Store 1;49;0;;CMA3534
12772;27/04/2023;;139927;1;Store 1;67;0;;CMA3534
12772;27/04/2023;;139535;1;Store 1;29;0;;CMA3534
12772;27/04/2023;;139814;1;Store 1;51;0;;CMA3534
12772;27/04/2023;;139851;1;Store 1;55;0;;CMA3534
12772;27/04/2023;;139644;1;Store 1;30;0;;CMA3534
12772;27/04/2023;;139488;1;Store 1;45;0;;CMA3534
12772;27/04/2023;;139917;1;Store 1;16;0;;CMA3534
12772;27/04/2023;;139446;1;Store 1;89;0;;CMA3534
12772;27/04/2023;;139682;1;Store 1;76;0;;CMA3534
12772;27/04/2023;;139321;1;Store 1;53;0;;CMA3534
12772;27/04/2023;;139732;1;Store 1;99;0;;CMA3534
16174;11/05/2023;11/05/2023;139545;1;Store 1;73;0.12259036144578313;;CMA3532
16174;11/05/2023;11/05/2023;139505;1;Store 1;22;0.12325301204819275;;CMA3532
16174;11/05/2023;11/05/2023;139308;1;Store 1;82;0.0594578313253012;;CMA3532
16174;11/05/2023;11/05/2023;139864;1;Store 1;56;0.2771084337349397;;CMA3532
16174;11/05/2023;11/05/2023;139551;1;Store 1;12;0.7237951807228915;;CMA3532
16174;11/05/2023;11/05/2023;139674;1;Store 1;70;0.12734939759036143;;CMA3532
16174;11/05/2023;11/05/2023;139673;1;Store 1;88;0.1703614457831325;;CMA3532
16174;11/05/2023;11/05/2023;139531;1;Store 1;99;0.00819277108433735;;CMA3532
16174;11/05/2023;11/05/2023;139500;1;Store 1;16;0.08096385542168674;;CMA3532
16174;11/05/2023;11/05/2023;139529;1;Store 1;81;0.08493975903614456;;CMA3532
16174;11/05/2023;11/05/2023;139701;1;Store 1;19;0.14286144578313253;;CMA3532
19858;11/05/2023;11/05/2023;139535;19;Store 19;36;0.025903614457831323;;CMA3533
19858;11/05/2023;11/05/2023;139866;19;Store 19;68;0.07771084337349397;;CMA3533
19858;11/05/2023;11/05/2023;139624;19;Store 19;18;0.05524096385542168;;CMA3533
19858;11/05/2023;11/05/2023;139921;19;Store 19;22;0.056475903614457826;;CMA3533
19858;11/05/2023;11/05/2023;139557;19;Store 19;15;0.1005722891566265;;CMA3533
19858;11/05/2023;11/05/2023;139738;19;Store 19;12;0.14265060240963853;;CMA3533
19858;11/05/2023;11/05/2023;139560;19;Store 19;47;0.2665060240963855;;CMA3533
19858;11/05/2023;11/05/2023;139860;19;Store 19;38;0.04427710843373493;;CMA3533
19858;11/05/2023;11/05/2023;139526;19;Store 19;63;0.06789156626506024;;CMA3533
19858;11/05/2023;11/05/2023;139309;19;Store 19;90;0.059638554216867465;;CMA3533
19858;11/05/2023;11/05/2023;139838;19;Store 19;37;0.008493975903614457;;CMA3533
19858;11/05/2023;11/05/2023;139597;19;Store 19;45;0.004246987951807228;;CMA3533
19858;11/05/2023;11/05/2023;139513;19;Store 19;39;0.07219879518072288;;CMA3533
19858;11/05/2023;11/05/2023;139939;19;Store 19;87;0.02123493975903614;;CMA3533
19858;11/05/2023;11/05/2023;139589;19;Store 19;47;0.21253012048192768;;CMA3533
19858;11/05/2023;11/05/2023;139704;19;Store 19;13;0.06493975903614457;;CMA3533
19858;11/05/2023;11/05/2023;139378;19;Store 19;62;0.005903614457831325;;CMA3533
19858;11/05/2023;11/05/2023;139913;19;Store 19;18;0.1180722891566265;;CMA3533
19858;11/05/2023;11/05/2023;139617;19;Store 19;62;0.005903614457831325;;CMA3533
19858;11/05/2023;11/05/2023;139398;19;Store 19;76;0.02433734939759036;;CMA3533
19858;11/05/2023;11/05/2023;139553;19;Store 19;79;0.049156626506024086;;CMA3533
19858;11/05/2023;11/05/2023;139530;19;Store 19;69;0.0647590361445783;;CMA3533
19858;11/05/2023;11/05/2023;139380;19;Store 19;26;0.030903614457831324;;CMA3533
19858;11/05/2023;11/05/2023;139552;19;Store 19;59;0.2378313253012048;;CMA3533
19858;11/05/2023;11/05/2023;139392;19;Store 19;52;0.08243975903614457;;CMA3533
19858;11/05/2023;11/05/2023;139942;19;Store 19;62;0.05096385542168674;;CMA3533
19858;11/05/2023;11/05/2023;139638;19;Store 19;70;0.6927710843373494;;CMA3533
19858;11/05/2023;11/05/2023;139406;19;Store 19;90;1.0856927710843374;;CMA3533
19858;11/05/2023;11/05/2023;139629;19;Store 19;50;0.25469879518072286;;CMA3533
19858;11/05/2023;11/05/2023;139498;19;Store 19;48;0.025602409638554213;;CMA3533
19858;11/05/2023;11/05/2023;139534;19;Store 19;53;0.014728915662650601;;CMA3533
19858;11/05/2023;11/05/2023;139653;19;Store 19;60;0.005783132530120481;;CMA3533
19858;11/05/2023;11/05/2023;139937;19;Store 19;56;0.004969879518072289;;CMA3533
19858;11/05/2023;11/05/2023;139643;19;Store 19;72;0.0386144578313253;;CMA3533
19858;11/05/2023;11/05/2023;139302;19;Store 19;98;0.010240963855421687;;CMA3533
19858;11/05/2023;11/05/2023;139383;19;Store 19;26;0.019879518072289156;;CMA3533
19858;11/05/2023;11/05/2023;139561;19;Store 19;78;0.006626506024096385;;CMA3533
19858;11/05/2023;11/05/2023;139666;19;Store 19;41;0.002590361445783132;;CMA3533
19858;11/05/2023;11/05/2023;139731;19;Store 19;17;0.002680722891566265;;CMA3533
19858;11/05/2023;11/05/2023;139553;19;Store 19;96;0.003554216867469879;;CMA3533
19858;11/05/2023;11/05/2023;139799;19;Store 19;25;0.11927710843373493;;CMA3533
19858;11/05/2023;11/05/2023;139814;19;Store 19;52;0.13162650602409637;;CMA3533
19858;11/05/2023;11/05/2023;139881;19;Store 19;35;0.2114457831325301;;CMA3533
19858;11/05/2023;11/05/2023;139342;19;Store 19;26;0.1111144578313253;;CMA3533
19858;11/05/2023;11/05/2023;139567;19;Store 19;24;0.03225903614457831;;CMA3533
19858;11/05/2023;11/05/2023;139809;19;Store 19;100;0.049156626506024086;;CMA3533
19858;11/05/2023;11/05/2023;139828;19;Store 19;33;0.020481927710843374;;CMA3533
19858;11/05/2023;11/05/2023;139902;19;Store 19;57;0.04048192771084337;;CMA3533
19858;11/05/2023;11/05/2023;139713;19;Store 19;10;0.04762048192771084;;CMA3533
19858;11/05/2023;11/05/2023;139862;19;Store 19;59;0.1253012048192771;;CMA3533
19858;11/05/2023;11/05/2023;139332;19;Store 19;33;0.017771084337349394;;CMA3533
19858;11/05/2023;11/05/2023;139443;19;Store 19;82;0.0366867469879518;;CMA3533
19858;11/05/2023;11/05/2023;139566;19;Store 19;54;0.011566265060240962;;CMA3533
19858;11/05/2023;11/05/2023;139900;19;Store 19;42;0.005783132530120481;;CMA3533
19858;11/05/2023;11/05/2023;139743;19;Store 19;63;0.010240963855421687;;CMA3533
19858;11/05/2023;11/05/2023;139828;19;Store 19;91;0.0051204819277108436;;CMA3533
19858;11/05/2023;11/05/2023;139816;19;Store 19;75;0.007349397590361445;;CMA3533
19858;11/05/2023;11/05/2023;139413;19;Store 19;87;0.0036746987951807226;;CMA3533
19858;11/05/2023;11/05/2023;139934;19;Store 19;87;0.007228915662650602;;CMA3533
19858;11/05/2023;11/05/2023;139708;19;Store 19;30;0.010843373493975902;;CMA3533
19858;11/05/2023;11/05/2023;139561;19;Store 19;79;0.010361445783132528;;CMA3533
19858;11/05/2023;11/05/2023;139834;19;Store 19;16;0.005180722891566264;;CMA3533
19858;11/05/2023;11/05/2023;139594;19;Store 19;28;0.05259036144578313;;CMA3533
19858;11/05/2023;11/05/2023;139715;19;Store 19;82;0.05259036144578313;;CMA3533
19858;11/05/2023;11/05/2023;139636;19;Store 19;72;0.03144578313253012;;CMA3533
10494;27/04/2023;27/04/2023;139881;19;Store 19;33;0.020722891566265056;;CMA3536
10494;27/04/2023;27/04/2023;139427;19;Store 19;80;0.04662650602409638;;CMA3536
10494;27/04/2023;27/04/2023;139711;19;Store 19;34;0.03551204819277108;;CMA3536
10494;27/04/2023;27/04/2023;139859;19;Store 19;34;0.03765060240963855;;CMA3536
10494;27/04/2023;27/04/2023;139660;19;Store 19;21;0.06066265060240963;;CMA3536
10494;27/04/2023;27/04/2023;139592;19;Store 19;84;0.08469879518072287;;CMA3536
10494;27/04/2023;27/04/2023;139346;19;Store 19;96;0.15855421686746987;;CMA3536
10494;27/04/2023;27/04/2023;139857;19;Store 19;90;0.02656626506024096;;CMA3536
10494;27/04/2023;27/04/2023;139865;19;Store 19;96;0.04427710843373493;;CMA3536
10494;27/04/2023;27/04/2023;139809;19;Store 19;31;0.03975903614457831;;CMA3536
10494;27/04/2023;27/04/2023;139430;19;Store 19;31;0.008493975903614457;;CMA3536
10494;27/04/2023;27/04/2023;139418;19;Store 19;79;0.004246987951807228;;CMA3536
10494;27/04/2023;27/04/2023;139607;19;Store 19;82;0.04671686746987951;;CMA3536
10494;27/04/2023;27/04/2023;139447;19;Store 19;49;0.016987951807228913;;CMA3536
10494;27/04/2023;27/04/2023;139763;19;Store 19;17;0.12987951807228915;;CMA3536
10494;27/04/2023;27/04/2023;139773;19;Store 19;33;0.041325301204819274;;CMA3536
10494;27/04/2023;27/04/2023;139436;19;Store 19;48;0.005903614457831325;;CMA3536
10494;27/04/2023;27/04/2023;139570;19;Store 19;88;0.07084337349397589;;CMA3536
10494;27/04/2023;27/04/2023;139631;19;Store 19;61;0.01180722891566265;;CMA3536
10494;27/04/2023;27/04/2023;139315;19;Store 19;62;0.018253012048192768;;CMA3536
10494;27/04/2023;27/04/2023;139616;19;Store 19;71;0.028915662650602407;;CMA3536
10494;27/04/2023;27/04/2023;139561;19;Store 19;56;0.04144578313253011;;CMA3536
10494;27/04/2023;27/04/2023;139787;19;Store 19;79;0.06180722891566265;;CMA3536
10494;27/04/2023;27/04/2023;139305;19;Store 19;58;0.15855421686746987;;CMA3536
10494;27/04/2023;27/04/2023;139543;19;Store 19;82;0.053343373493975894;;CMA3536
10494;27/04/2023;27/04/2023;139432;19;Store 19;39;0.05096385542168674;;CMA3536
10494;27/04/2023;27/04/2023;139473;19;Store 19;60;0.2771084337349397;;CMA3536
10494;27/04/2023;27/04/2023;139707;19;Store 19;40;0.6514156626506024;;CMA3536
10494;27/04/2023;27/04/2023;139885;19;Store 19;43;0.12734939759036143;;CMA3536
10494;27/04/2023;27/04/2023;139593;19;Store 19;69;0.03840361445783132;;CMA3536
10494;27/04/2023;27/04/2023;139309;19;Store 19;90;0.029457831325301203;;CMA3536
10494;27/04/2023;27/04/2023;139373;19;Store 19;90;0.008674698795180721;;CMA3536
10494;27/04/2023;27/04/2023;139563;19;Store 19;59;0.08518072289156625;;CMA3536
10494;27/04/2023;27/04/2023;139623;19;Store 19;91;0.003975903614457831;;CMA3536
10494;27/04/2023;27/04/2023;139876;19;Store 19;68;0.0386144578313253;;CMA3536
10494;27/04/2023;27/04/2023;139375;19;Store 19;94;0.020481927710843374;;CMA3536
10494;27/04/2023;27/04/2023;139491;19;Store 19;30;0.005180722891566264;;CMA3536
10494;27/04/2023;27/04/2023;139516;19;Store 19;99;0.003614457831325301;;CMA3536
10494;27/04/2023;27/04/2023;139936;19;Store 19;66;0.019879518072289156;;CMA3536
10494;27/04/2023;27/04/2023;139840;19;Store 19;95;0.006626506024096385;;CMA3536
10494;27/04/2023;27/04/2023;139824;19;Store 19;52;0.002590361445783132;;CMA3536
10494;27/04/2023;27/04/2023;139354;19;Store 19;20;0.002680722891566265;;CMA3536
10494;27/04/2023;27/04/2023;139765;19;Store 19;42;0.003554216867469879;;CMA3536
10494;27/04/2023;27/04/2023;139548;19;Store 19;62;0.06626506024096386;;CMA3536
10494;27/04/2023;27/04/2023;139372;19;Store 19;12;0.02897590361445783;;CMA3536
10494;27/04/2023;27/04/2023;139612;19;Store 19;46;0.1053012048192771;;CMA3536
10494;27/04/2023;27/04/2023;139363;19;Store 19;42;0.2114457831325301;;CMA3536
10494;27/04/2023;27/04/2023;139569;19;Store 19;85;0.06810240963855421;;CMA3536
10494;27/04/2023;27/04/2023;139517;19;Store 19;55;0.02867469879518072;;CMA3536
10494;27/04/2023;27/04/2023;139417;19;Store 19;59;0.07102409638554216;;CMA3536
10494;27/04/2023;27/04/2023;139673;19;Store 19;44;0.0327710843373494;;CMA3536
10494;27/04/2023;27/04/2023;139589;19;Store 19;16;0.00819277108433735;;CMA3536
10494;27/04/2023;27/04/2023;139916;19;Store 19;87;0.04048192771084337;;CMA3536
10494;27/04/2023;27/04/2023;139732;19;Store 19;33;0.09524096385542168;;CMA3536
10494;27/04/2023;27/04/2023;139609;19;Store 19;77;0.1253012048192771;;CMA3536
10494;27/04/2023;27/04/2023;139728;19;Store 19;84;0.04879518072289157;;CMA3536
10494;27/04/2023;27/04/2023;139545;19;Store 19;68;0.007108433734939758;;CMA3536
10494;27/04/2023;27/04/2023;139446;19;Store 19;85;0.0366867469879518;;CMA3536
10494;27/04/2023;27/04/2023;139504;19;Store 19;84;0.017349397590361443;;CMA3536
10494;27/04/2023;27/04/2023;139547;19;Store 19;44;0.008674698795180721;;CMA3536
10494;27/04/2023;27/04/2023;139469;19;Store 19;61;0.010240963855421687;;CMA3536
10494;27/04/2023;27/04/2023;139477;19;Store 19;96;0.010240963855421687;;CMA3536
10494;27/04/2023;27/04/2023;139537;19;Store 19;51;0.007349397590361445;;CMA3536
10494;27/04/2023;27/04/2023;139615;19;Store 19;33;0.007349397590361445;;CMA3536
10494;27/04/2023;27/04/2023;139327;19;Store 19;20;0.010843373493975902;;CMA3536
10494;27/04/2023;27/04/2023;139346;19;Store 19;58;0.007228915662650602;;CMA3536
10494;27/04/2023;27/04/2023;139753;19;Store 19;40;0.015542168674698794;;CMA3536
10494;27/04/2023;27/04/2023;139328;19;Store 19;69;0.010361445783132528;;CMA3536
10494;27/04/2023;27/04/2023;139437;19;Store 19;66;0.05259036144578313;;CMA3536
10494;27/04/2023;27/04/2023;139542;19;Store 19;98;0.05259036144578313;;CMA3536
10494;27/04/2023;27/04/2023;139315;19;Store 19;37;0.07861445783132529;;CMA3536
10959;13/04/2023;13/04/2023;139337;19;Store 19;26;0.05698795180722891;;CMA3538
10959;13/04/2023;13/04/2023;139901;19;Store 19;60;0.1295180722891566;;CMA3538
10959;13/04/2023;13/04/2023;139827;19;Store 19;91;0.09075301204819276;;CMA3538
